res.optPolicy =
EEE 
N N 
NWNW

res.optValue = 
-0.0400000000000000	-0.0400000000000000	-0.0400000000000000	-0.0400000000000000	-0.0400000000000000	-0.0400000000000000	-0.0400000000000000	-0.0400000000000000	-0.0400000000000000
-0.0780000000000000	-0.0780000000000000	0.712400000000000	-0.0780000000000000	-0.0780000000000000	-0.0780000000000000	-0.0780000000000000	-0.0780000000000000	-0.0780000000000000
-0.114100000000000	0.486604000000000	0.780268000000000	-0.114100000000000	0.399014000000000	-0.114100000000000	-0.114100000000000	-0.114100000000000	-0.114100000000000
0.308140040000000	0.645458440000000	0.832031790000000	-0.148395000000000	0.495910010000000	-0.148395000000000	-0.148395000000000	0.241571640000000	-0.148395000000000
0.465724193200000	0.714981264000000	0.846154471000000	0.165991380400000	0.544455611350000	-0.180975250000000	0.115399396400000	0.308696557600000	0.0344969214000000
0.563398740132000	0.738923838120000	0.852107957823250	0.345488749108000	0.559800681038250	0.0799237430120000	0.216535269092000	0.388026414817000	0.102886591309000
0.607926428449000	0.747997577188470	0.854131320691843	0.453825904830840	0.565783112644304	0.250735055471960	0.296041776388400	0.415793594327165	0.169674301435275
0.629344630324822	0.751259343391610	0.854891871166934	0.508251007539100	0.567889199427009	0.356851486698173	0.332251069202441	0.434238193002920	0.197122190324997
0.639028686574696	0.752457097331276	0.855164201706425	0.534869610479294	0.568667296032436	0.411735508540274	0.353148729830683	0.441886251219634	0.213747634763094
0.643387732191898	0.752891641789825	0.855263992285192	0.547287027787834	0.568948186419964	0.439164906609504	0.362931809594751	0.446042299621060	0.221139576229415
0.645311749958342	0.753050046076812	0.855300156976990	0.552959211745531	0.569050711846642	0.452137329158158	0.367949191535008	0.447887403332469	0.225000407453800
0.646153776380245	0.753107628057107	0.855313332538245	0.555499180199991	0.569087936927943	0.458157220392455	0.373534716551852	0.448808752907385	0.226769465240787
0.646518828198523	0.753128582059916	0.855318120599288	0.556621714286985	0.569101486737221	0.461190110961702	0.379171083643117	0.449535729335538	0.227637751407487
0.646676073901660	0.753136202246843	0.855319862696968	0.557112435145405	0.569106412895495	0.462866816345566	0.382546990223086	0.450163969250095	0.228272740678720
0.646743422067072	0.753138974076596	0.855320496181284	0.557325178842888	0.569108204874768	0.463719762334530	0.384462708565017	0.450548748236248	0.228810526994551
0.646772137384659	0.753139982172329	0.855320726600325	0.557416784751123	0.569108856560879	0.464144470656052	0.385474934001596	0.450783193082983	0.229154048724030
0.646784334053869	0.753140348828989	0.855320810400314	0.557456013515054	0.569109093589530	0.464350599853330	0.385990035158903	0.450912484345202	0.229364861371850
